id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9423,15738063.0,Ch'en,569.0,France,Female,33.0,9.0,0.0,1.0,1.0,1.0,176984.34,1.0
9424,15732437.0,Udegbulam,558.0,France,Male,35.0,8.0,0.0,2.0,1.0,0.0,126812.63,0.0
9425,15596710.0,Okwuoma,682.0,France,Male,41.0,3.0,0.0,2.0,1.0,0.0,173365.89,0.0
9426,15598510.0,Ch'iu,602.0,Germany,Male,38.0,5.0,153895.74,1.0,1.0,0.0,70532.53,0.0
9427,15585961.0,Lattimore,537.0,France,Male,43.0,1.0,113599.74,1.0,1.0,0.0,175749.36,0.0
9428,15765374.0,Hs?,639.0,France,Male,31.0,0.0,118991.79,1.0,0.0,1.0,94848.58,0.0
9429,15749119.0,Aikenhead,632.0,France,Male,43.0,4.0,0.0,2.0,1.0,1.0,136915.15,0.0
9430,15803888.0,Fokine,665.0,Germany,Female,63.0,6.0,121093.01,2.0,1.0,0.0,156680.16,1.0
9431,15673529.0,Hsueh,607.0,Spain,Female,33.0,1.0,0.0,2.0,1.0,1.0,52845.64,0.0
9432,15792986.0,Y?an,624.0,France,Female,32.0,5.0,0.0,2.0,1.0,1.0,123697.94,0.0
9433,15582325.0,Hsia,656.0,Germany,Male,61.0,7.0,62732.65,1.0,1.0,1.0,151460.86,0.0
9434,15773869.0,Ch'iu,573.0,France,Male,42.0,7.0,0.0,1.0,1.0,0.0,138527.56,1.0
9435,15603674.0,Manna,753.0,Germany,Male,61.0,10.0,107750.07,1.0,1.0,1.0,145562.4,1.0
9436,15729018.0,Zikoranachidimma,727.0,Germany,Female,37.0,7.0,108716.59,1.0,1.0,0.0,107875.4,0.0
9437,15775662.0,Ts'ai,543.0,France,Female,34.0,6.0,0.0,2.0,1.0,1.0,57862.88,0.0
9438,15613787.0,Hs?,558.0,France,Male,39.0,3.0,0.0,1.0,1.0,0.0,137041.12,1.0
9439,15665861.0,Palerma,699.0,France,Female,28.0,8.0,0.0,2.0,1.0,0.0,141827.83,0.0
9440,15754874.0,De Luca,662.0,France,Female,48.0,5.0,0.0,1.0,1.0,0.0,131768.98,1.0
9441,15700937.0,Chukwudi,681.0,France,Male,36.0,8.0,0.0,2.0,1.0,1.0,103421.91,0.0
9442,15700826.0,Pisano,545.0,France,Male,38.0,9.0,120320.54,1.0,1.0,1.0,79577.38,0.0
9443,15583067.0,Y?,641.0,Spain,Male,35.0,7.0,0.0,2.0,1.0,1.0,71154.1,0.0
9444,15761047.0,Onyemere,648.0,Germany,Male,31.0,2.0,109922.61,2.0,1.0,1.0,166677.35,0.0
9445,15692991.0,P'eng,614.0,Spain,Male,37.0,5.0,0.0,1.0,0.0,1.0,142516.35,0.0
9446,15605918.0,Shao,654.0,France,Female,35.0,1.0,0.0,2.0,0.0,0.0,147915.94,0.0
9447,15667633.0,O'Loghlen,614.0,France,Male,30.0,5.0,0.0,1.0,1.0,1.0,127549.29,0.0
9448,15706537.0,Trevisani,705.0,France,Female,40.0,8.0,0.0,1.0,1.0,0.0,139049.18,0.0
9449,15658240.0,L?,682.0,France,Male,36.0,1.0,0.0,2.0,1.0,1.0,89566.64,0.0
9450,15641389.0,Chijindum,684.0,Spain,Female,34.0,7.0,0.0,1.0,1.0,1.0,98894.64,0.0
9451,15733476.0,Maclean,637.0,Spain,Female,36.0,7.0,0.0,2.0,1.0,1.0,148537.07,0.0
9452,15620507.0,Nwokeocha,595.0,France,Female,42.0,8.0,144581.96,1.0,1.0,0.0,96517.97,0.0
9453,15684198.0,Folliero,751.0,France,Female,31.0,2.0,0.0,2.0,1.0,1.0,28276.83,0.0
9454,15775809.0,Padovesi,565.0,Spain,Male,33.0,4.0,0.0,1.0,0.0,1.0,53534.8,0.0
9455,15658969.0,P'eng,669.0,France,Male,29.0,4.0,0.0,2.0,1.0,0.0,88890.05,0.0
9456,15793491.0,Obiajulu,593.0,France,Male,36.0,5.0,99812.88,1.0,1.0,0.0,64593.07,0.0
9457,15583392.0,Nkemjika,694.0,France,Male,33.0,2.0,0.0,2.0,1.0,1.0,171716.81,0.0
9458,15590828.0,Teng,589.0,France,Female,31.0,1.0,0.0,2.0,1.0,1.0,15068.18,0.0
9459,15732476.0,Nwachinemelu,578.0,France,Male,32.0,5.0,0.0,2.0,1.0,1.0,182531.74,0.0
9460,15790093.0,Clements,697.0,France,Male,28.0,7.0,0.0,2.0,1.0,1.0,170634.49,0.0
9461,15775293.0,Pape,633.0,Spain,Male,36.0,3.0,0.0,2.0,1.0,1.0,102799.17,0.0
9462,15806321.0,Onochie,729.0,France,Female,41.0,2.0,0.0,2.0,1.0,0.0,152843.53,0.0
9463,15774857.0,Chiemela,674.0,France,Male,34.0,8.0,112045.67,1.0,1.0,0.0,182728.8,0.0
9464,15605072.0,Lucchese,496.0,France,Male,40.0,7.0,125924.35,1.0,1.0,0.0,898.51,1.0
9465,15753861.0,Chiang,648.0,Germany,Female,26.0,10.0,99844.68,2.0,1.0,0.0,56937.43,0.0
9466,15733261.0,White,739.0,France,Male,41.0,3.0,107879.04,2.0,1.0,1.0,170518.83,0.0
9467,15733111.0,Fanucci,676.0,France,Female,45.0,9.0,0.0,2.0,1.0,0.0,128528.83,0.0
9468,15642098.0,Okeke,599.0,France,Male,38.0,7.0,0.0,1.0,1.0,1.0,91366.42,1.0
9469,15792946.0,Chikelu,694.0,France,Male,36.0,10.0,0.0,2.0,1.0,1.0,116973.73,0.0
9470,15774749.0,Krawczyk,667.0,France,Male,30.0,7.0,0.0,2.0,1.0,1.0,173498.45,0.0
9471,15680797.0,Manna,636.0,Germany,Male,36.0,3.0,141796.43,1.0,1.0,1.0,64872.55,0.0
9472,15656300.0,Pinto,556.0,France,Female,42.0,5.0,0.0,1.0,1.0,0.0,100015.79,1.0
9473,15753362.0,Padovano,712.0,France,Female,28.0,4.0,122351.29,2.0,1.0,0.0,181224.24,0.0
9474,15809616.0,Cawthorne,642.0,France,Female,40.0,3.0,0.0,2.0,1.0,0.0,90162.35,0.0
9475,15800703.0,Ch'ien,510.0,France,Female,25.0,6.0,0.0,2.0,1.0,0.0,151815.76,0.0
9476,15606836.0,H?,719.0,France,Male,51.0,5.0,0.0,1.0,1.0,0.0,94670.77,1.0
9477,15809777.0,Palerma,581.0,France,Male,43.0,1.0,0.0,1.0,1.0,1.0,131807.14,0.0
9478,15709487.0,Shih,727.0,Spain,Female,27.0,6.0,0.0,2.0,1.0,0.0,93717.55,0.0
9479,15778936.0,Nnachetam,586.0,France,Male,31.0,5.0,0.0,2.0,0.0,1.0,104722.47,0.0
9480,15793042.0,Ch'iu,577.0,Spain,Male,48.0,1.0,0.0,1.0,1.0,0.0,162012.6,1.0
9481,15793046.0,P'eng,535.0,Spain,Female,58.0,6.0,125265.61,1.0,1.0,1.0,15378.75,0.0
9482,15594576.0,T'ien,809.0,Germany,Male,48.0,2.0,98894.39,1.0,1.0,0.0,145937.99,1.0
9483,15620507.0,O'Donnell,611.0,France,Male,40.0,6.0,0.0,2.0,0.0,1.0,134878.19,0.0
9484,15761047.0,Onyemauchechukwu,607.0,France,Female,52.0,6.0,0.0,2.0,1.0,0.0,171463.83,1.0
9485,15642710.0,Hsiung,741.0,France,Male,54.0,9.0,0.0,1.0,1.0,1.0,187980.21,0.0
9486,15714586.0,Milanesi,738.0,France,Male,52.0,5.0,0.0,1.0,0.0,1.0,59816.41,1.0
9487,15641359.0,O'Kane,652.0,France,Female,52.0,8.0,0.0,1.0,0.0,0.0,63844.28,1.0
9488,15715047.0,Ch'iu,636.0,Germany,Male,31.0,5.0,98592.88,2.0,1.0,0.0,176712.59,0.0
9489,15586526.0,Chien,574.0,Germany,Male,28.0,3.0,62979.93,1.0,1.0,1.0,154486.01,0.0
9490,15793881.0,Hsueh,705.0,France,Male,54.0,5.0,142316.14,1.0,1.0,1.0,112946.67,0.0
9491,15671358.0,Hsueh,678.0,Germany,Female,52.0,4.0,136576.02,1.0,1.0,1.0,158973.45,1.0
9492,15780498.0,Chidumaga,679.0,Germany,Male,40.0,9.0,116322.27,1.0,0.0,1.0,139973.42,0.0
9493,15771483.0,Ting,619.0,France,Male,31.0,2.0,0.0,2.0,1.0,1.0,153392.28,0.0
9494,15783589.0,Ch'in,687.0,France,Female,42.0,2.0,0.0,2.0,1.0,1.0,54474.48,0.0
9495,15615473.0,Ch'iu,685.0,France,Female,53.0,1.0,0.0,1.0,1.0,0.0,45985.52,1.0
9496,15603830.0,Shih,703.0,France,Female,29.0,7.0,109044.3,1.0,0.0,1.0,78616.92,0.0
9497,15699450.0,Onwuamaeze,646.0,France,Female,42.0,8.0,131938.92,1.0,1.0,0.0,158043.11,0.0
9498,15763898.0,Manna,722.0,France,Female,35.0,7.0,0.0,2.0,1.0,0.0,60552.44,0.0
9499,15794549.0,Udegbunam,607.0,Germany,Male,40.0,6.0,104478.12,1.0,1.0,0.0,176924.21,1.0
9500,15792232.0,T'ien,551.0,Spain,Male,45.0,9.0,0.0,2.0,1.0,0.0,70550.0,0.0
9501,15743076.0,Ch'ang,736.0,Spain,Male,38.0,8.0,131778.87,1.0,1.0,1.0,37341.63,0.0
9502,15756472.0,Ch'eng,636.0,France,Female,36.0,5.0,155413.08,3.0,0.0,1.0,131778.58,1.0
9503,15653572.0,Gresswell,850.0,Germany,Female,39.0,1.0,146329.73,1.0,1.0,1.0,161802.82,1.0
9504,15664523.0,Hsia,763.0,Spain,Male,33.0,7.0,88379.81,1.0,0.0,0.0,135875.54,0.0
9505,15600392.0,DeRose,641.0,Spain,Male,24.0,1.0,0.0,2.0,1.0,1.0,81442.6,0.0
9506,15576550.0,Obialo,683.0,France,Male,53.0,2.0,131441.51,1.0,1.0,0.0,58844.84,1.0
9507,15634501.0,Lombardi,551.0,Germany,Female,50.0,9.0,136855.24,1.0,1.0,1.0,62390.59,1.0
9508,15773779.0,Liao,811.0,Spain,Male,42.0,8.0,0.0,2.0,1.0,0.0,135851.3,0.0
9509,15727489.0,Trevisani,726.0,France,Male,33.0,9.0,0.0,1.0,0.0,1.0,171378.77,1.0
9510,15690925.0,Ting,605.0,France,Male,39.0,4.0,0.0,2.0,0.0,0.0,83681.2,0.0
9511,15660390.0,Obinna,643.0,France,Male,25.0,1.0,0.0,1.0,1.0,1.0,94738.54,0.0
9512,15642570.0,Ngozichukwuka,596.0,France,Male,23.0,2.0,95478.17,1.0,1.0,0.0,103421.91,0.0
9513,15744327.0,Okechukwu,669.0,Spain,Male,56.0,4.0,0.0,2.0,1.0,1.0,151871.84,0.0
9514,15651052.0,Rizzo,641.0,France,Male,21.0,5.0,0.0,2.0,1.0,1.0,162922.65,0.0
9515,15589475.0,Yobanna,473.0,France,Male,29.0,1.0,0.0,2.0,1.0,0.0,145562.4,0.0
9516,15738291.0,Tretiakova,702.0,France,Male,54.0,5.0,82909.14,1.0,0.0,1.0,62811.03,0.0
9517,15752300.0,Chijindum,697.0,France,Female,34.0,8.0,0.0,2.0,0.0,1.0,131647.13,0.0
9518,15772073.0,Ts'ai,724.0,France,Female,33.0,9.0,0.0,2.0,1.0,1.0,129576.99,0.0
9519,15696835.0,Pisano,473.0,France,Female,37.0,1.0,0.0,2.0,1.0,1.0,121239.65,0.0
9520,15758031.0,Ts'ui,628.0,France,Female,40.0,4.0,0.0,1.0,1.0,0.0,178291.09,1.0
9521,15769312.0,Kao,645.0,France,Male,32.0,7.0,0.0,2.0,1.0,1.0,79919.13,0.0
9522,15757895.0,Kline,622.0,France,Female,32.0,6.0,87871.36,1.0,0.0,1.0,135431.72,0.0
9523,15772996.0,Dickson,605.0,France,Male,61.0,7.0,87739.06,1.0,1.0,1.0,60552.44,0.0
9524,15761606.0,Mazzanti,850.0,France,Female,25.0,0.0,86053.52,1.0,0.0,1.0,132419.99,0.0
9525,15777896.0,Milanesi,593.0,Spain,Female,40.0,9.0,0.0,2.0,1.0,1.0,80582.11,0.0
9526,15604818.0,Yermakova,709.0,France,Male,35.0,8.0,0.0,2.0,1.0,1.0,121537.91,0.0
9527,15774854.0,Ngozichukwuka,605.0,France,Male,50.0,4.0,0.0,1.0,1.0,0.0,82647.65,1.0
9528,15792250.0,Kao,707.0,Germany,Female,35.0,6.0,145081.73,2.0,1.0,0.0,127749.61,1.0
9529,15674720.0,Pinto,727.0,France,Female,38.0,5.0,0.0,1.0,1.0,1.0,167723.25,0.0
9530,15778410.0,Nkemdilim,712.0,France,Male,38.0,9.0,0.0,2.0,1.0,1.0,38152.01,0.0
9531,15717231.0,Ndukaku,521.0,France,Male,42.0,9.0,0.0,1.0,0.0,1.0,176576.62,1.0
9532,15720338.0,Kuznetsova,599.0,Spain,Male,39.0,3.0,0.0,2.0,1.0,0.0,74800.99,0.0
9533,15683471.0,Nnamdi,615.0,France,Male,47.0,3.0,116923.81,1.0,1.0,0.0,106781.39,1.0
9534,15739692.0,Calabresi,694.0,France,Male,39.0,3.0,121342.24,1.0,1.0,1.0,88920.68,0.0
9535,15688880.0,Zetticci,581.0,Spain,Female,40.0,6.0,172448.77,1.0,1.0,1.0,48849.89,0.0
9536,15703544.0,Smith,653.0,France,Female,37.0,4.0,0.0,2.0,0.0,1.0,180693.61,0.0
9537,15694188.0,Olszewski,634.0,France,Female,39.0,5.0,0.0,1.0,1.0,1.0,43480.62,0.0
9538,15643908.0,Kao,654.0,France,Male,27.0,1.0,0.0,2.0,1.0,1.0,156913.43,0.0
9539,15593973.0,Lucchesi,581.0,France,Male,32.0,7.0,0.0,2.0,0.0,1.0,199378.58,0.0
9540,15795519.0,Ch'iu,641.0,Spain,Female,37.0,9.0,0.0,1.0,1.0,0.0,166830.71,0.0
9541,15777599.0,Chukwueloka,594.0,Germany,Female,56.0,5.0,131659.59,1.0,1.0,0.0,101319.76,1.0
9542,15691387.0,Kao,754.0,Spain,Female,63.0,5.0,0.0,2.0,1.0,1.0,52615.62,0.0
9543,15642619.0,Fanucci,699.0,France,Male,36.0,1.0,0.0,2.0,0.0,1.0,86678.48,0.0
9544,15603749.0,Hsiung,636.0,Spain,Male,29.0,2.0,0.0,2.0,1.0,1.0,173498.45,0.0
9545,15605698.0,T'ang,679.0,Spain,Female,31.0,4.0,0.0,2.0,1.0,1.0,141872.05,0.0
9546,15593601.0,L?,672.0,France,Male,43.0,3.0,141253.97,1.0,1.0,1.0,172363.41,0.0
9547,15577751.0,T'ien,850.0,Germany,Male,41.0,7.0,103711.56,1.0,0.0,1.0,102681.32,0.0
9548,15605950.0,Iadanza,473.0,France,Male,37.0,1.0,0.0,2.0,1.0,0.0,172618.52,0.0
9549,15804009.0,Chia,683.0,France,Female,31.0,5.0,0.0,2.0,1.0,0.0,140197.42,0.0
9550,15672082.0,Chiu,829.0,Spain,Male,35.0,9.0,133616.39,1.0,1.0,1.0,102665.38,0.0
9551,15630551.0,Hsia,554.0,France,Female,44.0,9.0,0.0,2.0,1.0,1.0,103421.91,0.0
9552,15790809.0,Hsia,688.0,France,Male,35.0,0.0,0.0,2.0,1.0,1.0,92664.09,0.0
9553,15635078.0,Chibuzo,733.0,Spain,Female,39.0,1.0,0.0,1.0,0.0,0.0,136497.28,1.0
9554,15638803.0,Hsing,567.0,France,Male,30.0,8.0,0.0,2.0,1.0,1.0,170903.4,0.0
9555,15729954.0,Liao,577.0,France,Female,36.0,2.0,0.0,2.0,1.0,1.0,48498.19,0.0
9556,15750574.0,Uspenskaya,710.0,France,Female,26.0,1.0,0.0,2.0,1.0,1.0,73489.15,0.0
9557,15793424.0,Tuan,706.0,France,Male,38.0,2.0,0.0,2.0,1.0,0.0,126565.84,0.0
9558,15688619.0,Yobachukwu,714.0,France,Female,63.0,3.0,0.0,1.0,1.0,1.0,152843.53,1.0
9559,15764284.0,Tseng,762.0,France,Male,41.0,7.0,149989.39,1.0,1.0,1.0,64872.33,0.0
9560,15668894.0,Maclean,729.0,France,Male,32.0,10.0,0.0,2.0,0.0,1.0,35279.74,0.0
9561,15750264.0,Ch'ang,567.0,Germany,Female,34.0,4.0,107786.28,2.0,1.0,1.0,138380.12,0.0
9562,15715707.0,Chukwuebuka,656.0,Germany,Male,48.0,9.0,131406.56,1.0,1.0,1.0,93717.38,1.0
9563,15771483.0,Yevdokimova,678.0,Spain,Female,39.0,2.0,107714.65,1.0,1.0,0.0,73371.65,0.0
9564,15683524.0,Chiemenam,756.0,Germany,Female,45.0,8.0,91285.13,1.0,1.0,0.0,75574.48,1.0
9565,15778089.0,Nwokezuike,640.0,Germany,Female,47.0,0.0,114835.43,1.0,0.0,1.0,103737.82,1.0
9566,15776985.0,Ch'ang,678.0,France,Male,30.0,8.0,0.0,2.0,0.0,0.0,89543.25,0.0
9567,15631877.0,Chiang,594.0,Germany,Female,38.0,4.0,113657.83,1.0,1.0,0.0,139919.38,1.0
9568,15663987.0,Liao,689.0,France,Female,61.0,1.0,122021.92,1.0,1.0,1.0,110454.46,0.0
9569,15697567.0,Onyemaechi,766.0,France,Female,35.0,6.0,0.0,1.0,0.0,1.0,66580.13,0.0
9570,15807524.0,Tien,698.0,France,Male,26.0,1.0,0.0,2.0,1.0,0.0,162878.96,0.0
9571,15617331.0,Hsiung,662.0,France,Male,26.0,10.0,0.0,2.0,1.0,1.0,90876.95,0.0
9572,15647838.0,K?,841.0,France,Male,33.0,2.0,0.0,2.0,1.0,0.0,119644.59,0.0
9573,15672467.0,Ch'iu,774.0,France,Male,32.0,5.0,0.0,2.0,0.0,1.0,118862.08,0.0
9574,15781451.0,Okonkwo,598.0,France,Female,41.0,5.0,0.0,2.0,1.0,1.0,121151.1,0.0
9575,15627995.0,Yermakova,678.0,France,Male,33.0,8.0,0.0,2.0,0.0,0.0,131609.48,0.0
9576,15652981.0,Iqbal,541.0,Spain,Female,29.0,4.0,0.0,2.0,1.0,0.0,131736.23,0.0
9577,15591323.0,Chukwualuka,697.0,Spain,Male,34.0,2.0,0.0,2.0,1.0,0.0,72350.17,0.0
9578,15638989.0,Tien,709.0,France,Female,29.0,7.0,0.0,1.0,1.0,0.0,1375.46,0.0
9579,15785547.0,Ch'en,594.0,Spain,Male,35.0,4.0,0.0,2.0,0.0,1.0,179908.71,0.0
9580,15649150.0,T'ang,732.0,France,Female,19.0,4.0,0.0,2.0,0.0,0.0,171021.44,0.0
9581,15805764.0,Nkemakolam,747.0,Germany,Female,41.0,8.0,113034.31,1.0,1.0,0.0,172049.84,0.0
9582,15629010.0,Chiawuotu,738.0,Spain,Female,50.0,4.0,0.0,1.0,1.0,1.0,118319.5,1.0
9583,15710390.0,K?,688.0,Spain,Male,40.0,2.0,0.0,2.0,1.0,1.0,59864.96,0.0
9584,15654733.0,Nucci,667.0,Germany,Male,30.0,8.0,89772.3,2.0,0.0,1.0,178361.48,0.0
9585,15578603.0,Ritchie,684.0,France,Female,31.0,4.0,121063.85,3.0,1.0,0.0,141501.45,1.0
9586,15678058.0,Palerma,634.0,France,Female,49.0,4.0,0.0,3.0,0.0,0.0,52709.55,1.0
9587,15776051.0,Ch'iu,703.0,Germany,Female,47.0,1.0,113599.74,1.0,1.0,0.0,143598.4,1.0
9588,15787155.0,T'ien,694.0,Spain,Female,32.0,0.0,0.0,2.0,1.0,0.0,110718.02,0.0
9589,15763898.0,Iweobiegbunam,496.0,Germany,Female,37.0,2.0,131659.59,2.0,1.0,0.0,142940.45,0.0
9590,15784320.0,Nwankwo,627.0,France,Male,37.0,8.0,0.0,2.0,1.0,1.0,82662.73,0.0
9591,15568953.0,Mazzi,712.0,France,Female,36.0,9.0,0.0,2.0,0.0,0.0,27286.1,0.0
9592,15632439.0,Ch'ien,645.0,France,Male,33.0,10.0,117412.19,1.0,1.0,0.0,84760.32,0.0
9593,15594084.0,Obiajulu,564.0,Spain,Female,38.0,2.0,0.0,1.0,1.0,0.0,188782.3,1.0
9594,15583764.0,H?,611.0,Spain,Female,57.0,7.0,0.0,1.0,1.0,0.0,116087.06,1.0
9595,15691883.0,Tretiakova,709.0,Germany,Female,35.0,1.0,91246.53,2.0,1.0,0.0,97977.63,0.0
9596,15653595.0,Chukwualuka,651.0,France,Male,32.0,7.0,0.0,2.0,1.0,0.0,94498.82,0.0
9597,15598614.0,Fanucci,725.0,Spain,Male,38.0,5.0,137714.25,1.0,0.0,1.0,103570.8,0.0
9598,15724334.0,Liao,622.0,France,Female,27.0,5.0,0.0,2.0,1.0,0.0,109638.78,0.0
9599,15590810.0,Mancini,757.0,France,Female,35.0,2.0,161882.98,2.0,1.0,1.0,80784.36,0.0
9600,15584090.0,Hsiao,582.0,Spain,Female,37.0,9.0,0.0,2.0,1.0,0.0,92888.52,0.0
9601,15676937.0,Ch'iu,683.0,Spain,Male,41.0,1.0,121030.9,1.0,1.0,0.0,85891.02,0.0
9602,15768474.0,Lucchesi,632.0,Spain,Female,28.0,2.0,0.0,2.0,1.0,1.0,63736.17,0.0
9603,15631189.0,P'an,706.0,Spain,Male,24.0,5.0,0.0,2.0,1.0,1.0,175082.2,0.0
9604,15570835.0,Hsia,551.0,France,Female,27.0,7.0,135842.89,1.0,0.0,1.0,74870.99,0.0
9605,15591037.0,Toscani,665.0,Germany,Male,43.0,9.0,129855.32,2.0,1.0,0.0,57553.98,0.0
9606,15782475.0,K?,755.0,France,Male,26.0,9.0,0.0,2.0,0.0,1.0,149995.84,0.0
9607,15601503.0,Chizuoke,473.0,France,Female,34.0,5.0,0.0,2.0,1.0,0.0,125445.8,0.0
9608,15753895.0,Genovese,733.0,Spain,Female,28.0,5.0,0.0,2.0,1.0,1.0,137028.51,0.0
9609,15621457.0,Ch'iu,544.0,France,Male,41.0,1.0,0.0,1.0,0.0,0.0,74588.41,1.0
9610,15694717.0,Y?,652.0,France,Male,39.0,8.0,0.0,1.0,1.0,1.0,86927.53,0.0
9611,15640059.0,Lai,667.0,France,Male,38.0,10.0,0.0,2.0,1.0,1.0,67840.81,0.0
9612,15697460.0,Baresi,597.0,France,Female,39.0,7.0,0.0,2.0,0.0,0.0,122763.95,0.0
9613,15669611.0,Chukwuemeka,729.0,Spain,Female,29.0,4.0,0.0,1.0,1.0,1.0,141872.05,0.0
9614,15731553.0,Genovese,678.0,France,Male,34.0,5.0,0.0,1.0,1.0,0.0,176318.27,0.0
9615,15772573.0,Hsiung,708.0,France,Female,40.0,3.0,0.0,2.0,1.0,0.0,133692.88,0.0
9616,15587562.0,Macgroarty,651.0,France,Female,41.0,6.0,139914.7,1.0,0.0,0.0,49361.84,0.0
9617,15644962.0,Trevisani,749.0,France,Female,31.0,3.0,111063.73,1.0,1.0,1.0,79082.76,0.0
9618,15621435.0,Chiang,635.0,France,Male,65.0,9.0,163947.99,2.0,1.0,0.0,93568.77,1.0
9619,15675794.0,O'Sullivan,662.0,Spain,Male,32.0,4.0,0.0,2.0,1.0,1.0,172572.64,0.0
9620,15793813.0,Nebechukwu,638.0,France,Female,40.0,7.0,0.0,2.0,1.0,0.0,100686.11,1.0
9621,15651144.0,McIver,721.0,France,Male,44.0,4.0,131240.36,1.0,1.0,1.0,165786.1,0.0
9622,15709004.0,Ch'ien,583.0,France,Female,31.0,3.0,0.0,1.0,0.0,1.0,56905.38,0.0
9623,15680772.0,White,705.0,Spain,Male,27.0,8.0,0.0,2.0,1.0,0.0,88878.15,0.0
9624,15800268.0,Riddle,602.0,Spain,Male,38.0,8.0,0.0,2.0,1.0,1.0,158750.53,0.0
9625,15746139.0,Palermo,556.0,France,Male,43.0,1.0,150956.71,1.0,1.0,1.0,177655.68,0.0
9626,15734461.0,Hs?,716.0,France,Female,37.0,2.0,0.0,2.0,1.0,0.0,25950.49,1.0
9627,15583392.0,Kao,709.0,France,Male,39.0,7.0,0.0,2.0,0.0,0.0,81492.8,0.0
9628,15760063.0,Nwachukwu,745.0,France,Male,31.0,6.0,0.0,2.0,1.0,0.0,121592.5,0.0
9629,15581286.0,Okechukwu,598.0,Germany,Female,32.0,4.0,92887.13,1.0,0.0,0.0,119377.21,0.0
9630,15685928.0,Maclean,614.0,Spain,Male,34.0,5.0,0.0,2.0,1.0,1.0,46811.77,0.0
9631,15707974.0,Nwokezuike,711.0,France,Male,37.0,1.0,0.0,2.0,0.0,0.0,141822.5,0.0
9632,15691627.0,Ts'ui,535.0,Germany,Male,69.0,8.0,150905.03,2.0,1.0,0.0,95985.64,0.0
9633,15650098.0,Genovese,556.0,France,Male,37.0,5.0,0.0,2.0,1.0,0.0,134878.19,0.0
9634,15589329.0,Hsiung,539.0,France,Female,52.0,4.0,0.0,2.0,1.0,0.0,162865.85,1.0
9635,15732270.0,Nwora,588.0,France,Male,34.0,10.0,169824.46,1.0,1.0,0.0,161326.73,0.0
9636,15799247.0,Shand,695.0,France,Male,33.0,2.0,82696.09,1.0,1.0,1.0,45418.12,0.0
9637,15696812.0,Mancini,718.0,France,Female,28.0,4.0,0.0,2.0,1.0,0.0,145936.81,0.0
9638,15767432.0,Ch'ien,719.0,Germany,Female,48.0,1.0,151857.59,1.0,1.0,0.0,54487.43,1.0
9639,15648881.0,Nucci,614.0,France,Male,24.0,3.0,0.0,2.0,1.0,1.0,150661.42,0.0
9640,15663933.0,Nnamutaezinwa,583.0,France,Male,34.0,7.0,131769.03,1.0,1.0,1.0,144517.19,0.0
9641,15595588.0,Chiazagomekpele,794.0,France,Male,32.0,8.0,0.0,2.0,1.0,1.0,81778.72,0.0
9642,15733705.0,Hsiung,588.0,Spain,Female,36.0,8.0,0.0,1.0,0.0,1.0,140941.47,0.0
9643,15770474.0,L?,614.0,France,Female,37.0,7.0,0.0,2.0,0.0,0.0,156774.94,0.0
9644,15747591.0,Hsia,633.0,France,Male,27.0,1.0,0.0,2.0,1.0,1.0,157959.02,0.0
9645,15642816.0,Brierly,775.0,France,Female,32.0,4.0,0.0,2.0,1.0,0.0,182270.88,0.0
9646,15591279.0,Eipper,850.0,France,Male,35.0,2.0,125725.02,2.0,0.0,0.0,73977.23,0.0
9647,15641359.0,Nwokezuike,562.0,Spain,Male,27.0,1.0,0.0,2.0,1.0,1.0,157862.82,0.0
9648,15751022.0,Ch'in,548.0,Spain,Female,28.0,0.0,91592.06,1.0,1.0,0.0,78387.32,1.0
9649,15782418.0,Maclean,685.0,France,Female,36.0,7.0,134381.52,1.0,1.0,1.0,59645.24,0.0
9650,15692581.0,Pye,683.0,Spain,Male,39.0,9.0,0.0,2.0,1.0,0.0,175894.24,0.0
9651,15791513.0,Tien,727.0,France,Female,31.0,6.0,0.0,2.0,1.0,0.0,126518.0,0.0
9652,15700656.0,Pisani,543.0,Germany,Female,35.0,2.0,115062.61,1.0,1.0,1.0,110114.19,0.0
9653,15756472.0,Lombardo,748.0,Germany,Female,42.0,9.0,118628.8,1.0,1.0,1.0,103799.77,1.0
9654,15815095.0,Ch'eng,735.0,France,Male,29.0,5.0,0.0,1.0,1.0,0.0,70810.6,0.0
9655,15743545.0,Yobachukwu,598.0,Germany,Male,33.0,5.0,90450.0,2.0,1.0,1.0,150720.39,0.0
9656,15782454.0,Chiu,613.0,France,Male,35.0,8.0,114631.23,1.0,1.0,1.0,157932.75,0.0
9657,15679966.0,Ts'ai,706.0,France,Male,27.0,1.0,0.0,2.0,0.0,0.0,150687.28,0.0
9658,15649418.0,Chukwufumnanya,669.0,France,Female,34.0,2.0,0.0,2.0,1.0,0.0,161388.22,0.0
9659,15585595.0,T'ao,739.0,Spain,Male,31.0,6.0,0.0,2.0,1.0,1.0,93844.87,0.0
9660,15728012.0,Trevisani,602.0,France,Female,36.0,1.0,0.0,2.0,0.0,0.0,124489.88,0.0
9661,15583394.0,Lucciano,559.0,France,Male,51.0,9.0,0.0,1.0,1.0,1.0,185599.34,1.0
9662,15579062.0,Nnamutaezinwa,763.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,130755.34,0.0
